rnt	1.123	1.117	1.173	1.01	1.125	1.036	0.935	0.89	0.557
rob	-0.108	-0.411	-0.196	-0.269	-0.144	-0.007	-0.202	-0.086	-0.205
rodZ	-0.161	-0.055	-0.005	0.133	0.049	-0.003	0.02	0.079	0.095
rof	-0.284	-0.141	-0.199	-0.281	-0.008	-0.158	-0.158	-0.231	-0.238
roxA	-0.238	-0.402	-0.139	-0.132	-0.271	0.087	0.019	0.046	0.254
rph	1.852	1.741	0.999	0.843	1.233	0.745	1.322	1.112	-0.89
rpiA	1.306	1.116	1.154	1.093	1.295	1.128	1.313	1.292	-0.33
rpiB	-0.22	-0.442	-0.355	-0.3	-0.147	-0.358	-0.095	-0.235	-0.846
rplA	1.564	1.188	1.374	0.857	1.765	0.936	1.469	0.929	0.267
rplB	1.357	1.207	1.235	1.073	1.682	1.009	1.424	1.287	0.138
rplC	1.468	1.47	1.425	1.087	1.81	1.214	1.663	1.167	-0.301
rplE	0.762	0.743	0.703	0.664	1.075	0.735	0.792	0.6	-0.225
rplF	0.797	0.746	0.83	0.513	1.017	0.698	0.733	0.499	-0.555
rplJ	1.693	1.418	1.558	1.377	1.743	1.395	1.709	1.519	-0.29
rplK	1.767	1.492	1.534	1.13	1.624	1.193	1.54	1.359	0.215
rplL	0.984	0.957	0.957	0.803	1.037	1.038	1.069	0.799	-0.279
rplN	0.999	0.849	0.926	0.677	1.07	0.753	0.863	0.709	-0.492
rplO	0.249	0.168	-0.052	-0.263	0.466	0.352	0.134	-0.089	-0.365
rplP	1.36	1.083	1.118	0.69	1.428	0.676	1.218	0.912	-0.46
rplQ	0.562	0.464	0.523	0.098	0.615	0.416	0.369	0.172	-0.728
rplR	0.755	0.81	0.706	0.309	1.088	0.796	0.843	0.46	-0.492
rplS	0.831	0.636	0.498	0.493	0.832	0.801	0.79	0.443	-0.168
rplT	0.663	0.588	0.431	0.043	0.613	0.395	0.441	0.253	-0.075
rplW	1.449	1.292	1.349	1.014	1.6	1.202	1.486	0.99	-0.175
rplX	0.777	0.583	0.5	0.575	1.144	0.311	0.841	0.407	-0.201
rplY	1.535	1.347	1.52	0.839	1.365	0.313	0.995	1.283	0.204
rpmA	2.548	2.448	2.628	2.073	2.147	1.99	1.881	1.579	-0.933
rpmB	1.728	1.606	1.698	1.269	1.553	1.572	1.666	1.188	-0.182
rpmD	0.419	0.162	-0.026	-0.257	0.444	0.289	0.273	-0.106	-0.629
rpmF	1.548	1.403	1.558	1.143	1.503	1.375	1.197	1.286	-0.415
rpmG	0.985	0.75	0.849	0.684	0.635	0.964	1.032	0.658	-0.071
rpmH	1.478	1.111	0.976	1.165	0.993	0.928	1.475	1.109	-0.185
rpmI	0.345	0.309	0.181	0.171	0.633	0.497	0.449	0.288	-0.417
rpoA	0.802	0.565	0.516	0.153	0.783	0.229	0.706	0.232	-0.419
rpoB	0.654	0.368	0.669	0.228	0.814	0.426	0.855	0.967	-0.273
rpoC	0.403	0.284	0.279	0.204	0.497	0.221	0.493	0.253	0.134
rpoD	1.299	1.296	1.44	1.387	1.348	1.121	1.656	1.433	-0.303
rpoE	1.056	0.911	1.063	0.696	1.001	1.211	1.106	0.843	-0.866
rpoH	-1.323	-1.412	-1.361	-0.611	-1.136	-1.233	-1.248	-1.012	0.243
rpoN	-0.947	-1.052	-0.864	-0.854	-0.856	-0.836	-0.662	-0.647	0.603
rpoS	-0.184	-0.291	-0.182	-0.212	-0.292	-0.137	-0.126	-0.194	-0.209
rpoZ	-0.142	-0.095	-0.043	0.034	0.073	-0.25	0.118	0.024	-0.241
rppH	-0.012	-0.001	-0.023	0.069	0.01	-0.124	0.114	0.218	0.083
rpsA	2.216	1.798	1.891	1.596	2.138	1.536	2.127	1.815	0.44
rpsB	1.32	1.087	1.012	0.561	1.175	0.619	1.052	0.495	-0.631
rpsC	1.432	1.088	1.17	0.625	1.46	1.02	1.035	0.595	0.006
rpsE	0.567	0.469	0.326	-0.081	0.813	0.325	0.447	0.058	-0.324
rpsF	2.215	2.028	2.004	1.644	2.418	1.24	2.012	1.821	-0.345
rpsH	0.753	0.744	0.767	0.618	1.162	0.789	0.924	0.737	-0.321
rpsI	1.835	1.788	1.816	1.487	1.872	1.15	1.599	1.217	-0.556
rpsJ	1.262	1.185	1.112	1.08	1.49	1.146	1.557	1.113	-0.513
rpsK	0.847	0.774	0.772	0.543	1.066	0.653	0.976	0.815	-0.616
rpsL	0.621	0.562	0.521	0.532	0.718	0.478	0.656	0.672	0.321
rpsM	0.671	0.514	0.642	0.394	0.929	0.555	0.729	0.491	-0.43
rpsN	0.689	0.715	0.717	0.584	1.126	0.636	0.866	0.648	-0.231
rpsO	0.719	0.608	0.664	0.5	0.776	0.44	0.487	0.608	-0.468
rpsP	0.874	0.321	0.28	0.163	0.439	0.037	0.678	0.271	0.01
rpsQ	0.839	0.515	0.354	-0.018	0.623	0.491	0.531	0.095	-0.223
rpsR	1.966	1.58	1.8	1.431	1.957	0.871	1.376	1.245	-0.095
rpsS	1.277	1.062	1.157	0.738	1.584	1.011	1.135	0.708	-0.252
rpsT	1.395	1.266	1.73	1.116	1.67	1.908	1.33	1.006	0.204
rpsU	2.575	1.515	1.742	1.576	1.807	0.896	1.251	1.289	0.369
rraA	0.324	0.334	0.462	0.353	0.422	0.45	0.456	0.378	-1.61
rraB	0.839	0.497	0.573	0.318	0.373	0.755	0.338	0.468	-1.312
rrrD	-0.528	-0.653	-0.648	-0.442	-0.392	-0.103	-0.67	-0.603	-0.032
rrrQ	-2.526	-2.181	-2.332	-1.622	-1.775	-1.906	-2.051	-2.108	-1.138
rsd	0.713	0.513	0.558	0.549	0.454	0.548	0.768	0.468	-0.495
rseB	0.331	0.227	0.259	0.275	0.349	0.647	0.262	0.22	-1.027
rseC	-0.295	-0.313	-0.295	-0.061	-0.17	-0.272	-0.212	-0.123	-0.847
rseP	-0.413	-0.493	-0.451	-0.389	-0.087	-0.017	-0.216	-0.305	-0.47
rsfS	0.592	0.392	0.517	0.223	0.56	0.023	0.285	0.022	-0.031
rsgA	0.18	0.073	0.056	0.286	0.305	0.24	0.36	0.395	0.095
rsmA	-0.094	-0.192	-0.109	-0.001	0.054	0.168	0.013	0.056	0.971
rsmB	-0.949	-0.834	-0.784	-0.678	-0.758	-0.516	-0.742	-0.667	0.673
rsmD	0.384	0.258	0.144	0.107	0.204	0.422	0.415	0.406	-0.328
rsmE	1.232	1.23	1.149	1.321	1.384	0.989	1.54	1.389	0.282
rsmF	0.119	-0.067	0.36	0.275	0.46	0.228	0.467	0.698	0.255
rsmG	-0.109	-0.067	-0.087	-0.346	0.015	0.2	0.063	-0.135	0.611
rsmH	0.636	0.39	0.63	0.402	0.619	0.473	0.721	0.776	-0.225
rsmI	0.349	0.512	0.5	0.781	0.476	0.958	0.632	0.967	-0.157
rspA	-1.164	-1.034	-1.175	-0.844	-1.002	-0.657	-1.081	-0.989	0.029
rspB	-1.784	-1.771	-1.795	-1.658	-1.529	-1.577	-1.466	-1.532	-0.097
rspR	-0.196	-0.417	-0.284	-0.126	-0.17	0.071	-0.305	-0.12	0.705
rssA	0.196	0.143	0.232	0.213	0.254	0.259	0.424	0.535	0.421
rssB	-0.177	-0.256	-0.161	-0.236	-0.073	-0.02	-0.048	-0.051	0.225
rstA	2.244	2.017	2.192	1.911	1.996	2.137	2.155	2.132	0.131
rstB	0.57	0.532	0.731	0.801	0.389	0.766	0.682	0.615	1.196
rsuA	-0.912	-0.984	-0.799	-0.751	-0.683	-1.103	-0.755	-0.683	0.042
rsxA	0.041	-0.296	-0.127	0.027	0.129	0.367	0.131	0.037	0.919
rsxB	0.169	-0.003	0.314	0.285	0.362	0.317	0.453	0.427	1.522
rsxC	0.392	0.128	0.223	0.406	0.481	0.479	0.391	0.783	2.709
rsxD	0.005	0.016	0.078	0.043	0.238	0.284	0.131	0.082	2.636
rsxE	-0.385	-0.448	-0.454	-0.164	-0.353	0.041	-0.357	0.055	1.503
rtcB	-0.245	-0.358	-0.382	-0.49	-0.305	-0.403	-0.343	-0.501	-0.419
rtcR	-0.208	-0.194	-0.239	-0.109	-0.136	-0.013	-0.163	-0.157	0.471
rtn	0.739	0.552	0.527	0.891	0.676	1.339	0.687	0.958	1.276
rusA	-0.64	-0.326	-0.394	-0.391	-0.167	-0.301	-0.527	-0.331	-0.157
rutA	-0.179	-0.346	-0.163	-0.464	-0.184	-0.016	-0.15	-0.181	-0.226
rutB	-0.274	-0.304	-0.281	0.058	-0.332	-0.001	-0.192	-0.163	-0.193
rutC	-0.084	0.073	-0.021	-0.164	-0.101	-0.353	-0.172	-0.285	-0.377
rutD	-0.045	-0.065	-0.156	-0.079	0.094	-0.121	0.058	-0.246	-0.273
rutE	0.024	0.057	0.008	-0.217	0.092	-0.067	0.169	-0.038	-0.04
rutF	-0.203	-0.038	0.109	-0.045	0.006	0.091	0.008	0.001	-0.155
rutG	-0.217	-0.049	0.153	0.088	0.234	0.291	0.01	0.029	-0.09
ruvA	-0.365	-0.398	-0.133	-0.136	-0.398	-0.117	0.006	0.012	-0.442
ruvB	-0.411	-0.54	-0.065	-0.028	-0.403	0.017	-0.059	0.068	-0.174
ruvC	-0.195	-0.45	-0.306	-0.114	-0.089	-0.199	-0.163	-0.07	0.064
rzpD	0.043	-0.104	-0.225	-0.31	0.038	-0.079	-0.207	-0.151	0.227
rzpQ	-1.509	-0.769	-1.845	-0.929	-1.349	-2.057	-2.079	-1.756	-0.643
rzpR	-0.34	-0.411	-0.374	-0.283	-0.427	-0.615	-0.308	-0.469	0.096
sad	0.085	0.057	-0.091	0.081	0.076	-0.279	0.151	0.11	-1.762
safA	-0.573	-0.342	-0.248	-0.301	-0.152	-0.276	-0.226	-0.23	-0.085
sanA	0.7	0.47	0.647	0.38	0.756	1.046	0.626	0.434	0.723
sapA	-0.145	-0.262	-0.16	0.19	-0.024	0.105	0.01	0.026	0.847
sapB	0.267	0.312	0.337	0.127	0.01	0.07	0.138	-0.068	-0.506
sapC	-0.125	-0.111	0.147	-0.113	-0.114	0.068	0.151	0.023	0.704
sapD	0.111	-0.091	0.223	0.236	0.229	0.118	0.2	0.248	1.873
sapF	-0.054	-0.078	0.004	0.095	-0.161	-0.054	0.092	0.289	1.082
satP	-1.709	-1.974	-1.769	-1.079	-1.8	-1.381	-1.173	-0.642	0.265
sbcB	0.234	-0.044	0.086	0.246	0.186	0.501	0.353	0.683	0.011
sbcC	0.619	0.644	0.709	0.748	0.829	0.604	0.818	0.875	0.983
sbcD	1.192	1.151	1.367	0.814	1.352	1.027	1.081	1.273	0.277
sbmA	-0.775	-0.665	-0.258	-0.322	0.718	0.228	-0.335	-0.35	-1.09
sbmC	-0.309	-0.551	-0.381	-0.219	-0.153	-0.025	-0.194	0.027	-0.686
sbp	-0.195	-0.363	-0.485	-0.36	-0.241	-0.654	-0.352	-0.353	-0.549
scpA	-1.021	-1.166	-0.86	-0.774	-1.019	-0.604	-0.482	-0.485	0.25
scpB	-0.544	-0.738	-0.434	-0.029	-0.284	0.024	-0.042	-0.076	-0.205
scpC	-0.997	-1.203	-0.922	-0.737	-0.981	-0.74	-0.968	-0.794	0.387
sdaA	-0.184	-0.328	-0.035	0.087	-0.167	0.258	0.119	0.359	-0.99
sdaB	-0.56	-0.482	-0.377	-0.447	-0.256	-0.157	-0.077	-0.09	-0.153
sdaC	-0.869	-0.901	-0.817	-0.916	-0.44	-0.549	-0.736	-0.757	-0.367
sdhA	2.106	1.94	1.833	1.64	1.975	1.778	2.222	1.874	0.678
sdhB	1.171	0.983	1.113	0.667	1.22	1.184	1.195	0.974	0.736
sdhC	1.116	1.07	0.872	0.57	0.709	0.739	0.881	0.785	0.198
sdhD	1.956	2.052	2.089	1.969	2.006	1.925	2.034	2.077	0.302
sdhE	-0.548	-0.635	-0.736	-0.606	-0.641	-0.691	-0.659	-0.631	-0.297
sdiA	-0.454	-0.071	-0.362	-0.662	-0.661	-0.457	-0.293	-0.324	0.039
secA	-0.35	-0.389	-0.555	-0.355	-0.357	-0.618	-0.308	-0.246	0.631
secB	1.3	1.181	0.999	1.174	0.761	1.263	1.114	1.001	-0.319
secD	1.033	0.935	0.963	0.912	1.228	0.978	1.125	0.946	0.582
secE	1.116	1.004	0.862	0.751	0.948	0.172	0.93	0.366	-0.116
secF	0.181	0.212	0.036	-0.043	0.364	0.154	0.11	-0.026	0.642
secG	1.628	1.28	1.401	0.78	1.581	1.177	1.239	0.816	0.161
secM	-0.433	-0.467	-0.275	-0.226	-0.157	-0.359	-0.174	-0.172	0.397
secY	0.375	0.237	0.209	0.023	0.656	0.381	0.406	0.324	-0.776
selA	0.145	0.097	0.392	0.325	0.346	0.548	0.534	0.488	-0.55
selD	-0.663	-0.588	-0.474	-0.369	-0.487	-0.297	-0.286	-0.195	-0.742
seqA	1.104	1.018	1.198	1.041	1.311	1.347	1.247	1.176	0.018
serA	0.892	0.898	0.278	0.708	0.955	-0.111	0.672	0.426	0.109
serB	0.807	0.517	0.527	0.483	0.618	0.616	0.681	0.509	-0.034
serC	2.352	2.231	2.374	1.967	2.439	2.111	2.471	2.085	1.119
serS	-0.307	-0.332	-0.228	0.113	-0.176	-0.451	-0.135	0.195	-0.977
setA	-1.698	-1.833	-1.907	-1.457	-1.868	-1.476	-1.828	-1.379	0.046
setB	-0.234	-0.256	-0.309	-0.485	-0.176	-0.052	-0.091	-0.328	0.368
setC	0.725	0.808	0.804	0.722	1.169	0.815	0.988	0.673	-0.098
sfmA	-0.806	-0.764	-0.924	-0.356	-0.538	-0.876	-0.824	-1.121	0.055
sfmC	-1.41	-1.138	-1.186	-1.007	-0.893	-0.997	-1.143	-1.409	-0.687
sfmF	-1.541	-0.978	-0.867	-0.484	-0.418	0.459	-1.067	-1.091	-0.449
sfmH	-1.023	-1.106	-0.861	-1.012	-0.646	-0.817	-0.714	-0.787	-0.199
sfmZ	-1.142	-0.822	-1.258	-0.586	-0.617	-0.961	-0.747	-1.636	0.107
sfsA	1.369	1.183	1.476	1.311	1.533	1.426	1.455	1.444	0.078
sfsB	-0.038	-0.213	-0.196	0.178	-0.142	-0.148	-0.22	0.214	0.527
sgbE	0.166	-0.03	-0.025	0.121	0.131	0.213	0.152	0.277	0.012
sgbH	0.367	0.264	0.172	-0.137	0.482	0.071	0.44	0.064	-0.062
sgbU	-0.543	-0.397	-0.374	-0.664	-0.549	-0.54	-0.255	-0.447	0.581
sgcA	-0.453	-0.63	-0.228	-0.517	-0.503	-0.258	-0.295	-0.346	-0.263
sgcC	-2.817	-2.508	-2.519	-2.141	-2.515	-1.629	-2.633	-2.001	-0.445
sgcE	-0.774	-1.106	-0.858	-1.046	-0.854	-0.677	-0.689	-0.719	-0.457
sgcQ	-1.56	-1.628	-1.525	-1.102	-1.347	-1.011	-1.289	-1.028	-0.18
sgcR	-0.56	-0.766	-0.65	-0.681	-0.806	-0.516	-0.675	-0.571	-0.068
sgcX	-1.353	-1.399	-1.27	-0.997	-1.141	-0.773	-1.187	-1.013	-0.623
sgrR	-0.006	-0.185	0.056	0.138	-0.083	-0.032	0.203	0.34	-0.706
shiA	-0.124	-0.26	0.115	-0.175	-0.208	0.139	0.071	-0.105	-0.863
sieB	-2.279	-1.309	-1.686	-1.909	-2.31	-2.063	-2.378	-2.371	0.058
sixA	1.776	1.833	1.715	1.398	2.023	1.339	1.783	1.456	-0.628
skp	0.967	0.651	0.935	0.624	0.899	0.821	0.773	0.554	0.192
slmA	1.686	1.467	1.628	1.623	1.705	1.558	1.875	1.826	0.658
slp	-0.967	-1.254	-1.099	-0.741	-1.04	-0.65	-0.985	-0.671	-1.194
slyA	0.252	0.15	0.182	0.203	0.163	0.467	0.132	0.176	-0.625
slyB	0.859	0.717	0.546	0.635	0.999	0.115	0.7	0.444	-1.021
slyD	-0.356	-0.446	-0.333	-0.33	-0.239	-0.191	-0.231	-0.236	-0.181
slyX	-1.218	-1.256	-1.261	-1.292	-1.248	-1.117	-1.132	-0.856	0.539
smg	-0.192	-0.465	-0.295	-0.156	-0.468	0.014	-0.05	0.109	-0.534
smpB	0.168	0.126	0.373	0.382	0.326	-0.004	0.242	0.437	-0.484
smrA	0.485	0.412	0.467	0.216	0.566	0.464	0.607	0.46	-0.382
smrB	-0.433	-0.32	-0.488	-0.285	-0.281	-0.291	-0.442	-0.317	-0.355
smtA	0.41	0.359	0.371	0.577	0.648	0.456	0.528	0.648	0.095
sodA	0.864	0.939	0.948	0.654	0.765	0.935	1.141	0.787	0.768
sodB	0.973	0.718	0.441	0.617	1.021	0.712	0.724	0.56	-0.302
sodC	-0.296	-0.571	-0.236	-0.121	-0.379	-0.112	0.045	0.163	0.045
sohB	0.995	0.927	0.87	0.684	0.976	0.669	0.891	0.682	-0.585
solA	1.671	1.425	1.486	1.342	1.467	1.011	1.565	1.457	0.273
soxR	0	-0.361	-0.338	-0.268	-0.187	-0.256	-0.165	-0.209	0.014
speA	1.303	1.007	0.985	0.552	1.213	0.612	1.113	0.711	0.613
speB	0.803	0.729	0.336	0.5	0.846	0.641	0.667	0.679	0.227
speC	1.434	1.38	1.505	1.003	1.241	0.725	1.058	1.115	0.572
speD	1.309	1.285	1.219	1.412	1.589	1.765	1.517	1.522	0.094
speE	1.432	1.398	1.572	1.601	1.901	1.491	1.703	1.89	0.228
speF	0.727	0.318	0.632	0.474	0.687	0.536	0.77	0.695	0.197
speG	-0.421	-0.384	-0.438	-0.19	-0.447	-0.404	-0.314	-0.056	-0.084
spoT	-0.176	-0.222	-0.095	0.001	-0.077	-0.117	0.006	0.053	0.859
sppA	0.787	0.761	0.65	0.748	0.883	0.617	0.905	0.854	0.261
spy	-0.98	-0.974	-0.697	-0.823	-0.556	-0.473	-0.678	-0.785	-0.415
sra	0.447	0.386	0.799	0.684	0.476	0.343	0.508	0.607	-0.242
srkA	0.948	0.821	0.897	0.877	1.114	0.842	0.991	1.024	-0.2
srlA	-0.27	0.09	0.13	-0.4	-0.591	0.366	-0.187	-0.193	-0.259
srlB	-0.617	-0.349	-0.391	-0.941	-0.976	-0.875	-1.017	-1.197	0.096
srlD	-0.404	-0.27	-0.228	-0.19	-0.231	-0.178	-0.123	-0.248	0.327
srlE	-0.451	-0.313	-0.201	-0.411	-0.018	-0.154	-0.203	-0.386	-0.172
srlM	-0.218	-0.189	-0.28	-0.085	-0.348	-0.073	-0.138	-0.331	-0.252
srlQ	0.366	0.36	0.396	0.365	0.464	0.225	0.59	0.438	0.053
srlR	0.842	0.71	0.879	0.749	0.898	0.873	0.79	0.816	-0.324
ssb	-0.148	-0.269	-0.217	-0.299	-0.071	-0.545	-0.212	-0.505	-1.251
sseA	0.726	0.655	0.695	0.569	0.735	0.459	0.721	0.681	-0.486
sseB	-0.405	-0.499	-0.501	-0.79	-0.466	-0.252	-0.572	-0.609	0.204
ssnA	-0.161	-0.734	-0.085	-0.146	0.046	0.352	-0.044	0.127	-0.095
sspA	0.132	0.246	0.279	0.052	0.289	0.457	0.314	0.215	-0.358
sspB	-0.19	-0.271	-0.147	-0.618	-0.036	0.276	-0.07	0.14	-0.611
ssuA	-0.159	-0.1	-0.305	-0.022	0.023	0	0.047	-0.074	0.273
ssuB	-2.064	-1.676	-1.483	-1.141	-1.612	-1.379	-1.684	-1.317	-0.143
ssuC	-1.995	-2.241	-1.652	-2.327	-1.357	-1.028	-1.558	-1.437	-0.124
ssuD	-0.137	-0.022	-0.019	-0.224	0.229	-0.067	0.006	-0.117	0.427
ssuE	-0.397	-0.257	-0.321	-0.234	-0.188	-0.214	-0.258	-0.236	0.071
stfE	-0.528	-0.554	-0.485	-0.575	-0.264	-0.289	-0.437	-0.582	-0.047
stfP	-0.925	-0.484	-0.346	-0.74	-0.609	-0.443	-0.613	-0.651	-0.415
stfQ	-1.444	-1.638	-1.329	-1.636	-1.342	-0.968	-1.247	-1.44	-0.634
stfR	-3.055	-3.237	-3.336	-2.452	-2.998	-1.836	-2.801	-2.517	-0.917
sthA	-0.641	-0.828	-0.664	-0.584	-0.526	-0.588	-0.661	-0.484	0.093
stpA	1.871	1.482	1.698	1.852	1.42	1.903	1.951	1.361	0.292
sucA	1.355	1.17	1.337	1.046	1.461	1.258	1.621	1.673	0.143
sucB	0.609	0.638	0.612	0.485	0.703	0.586	0.82	0.708	0.007
sucC	0.904	0.112	0.708	0.459	0.729	0.5	0.913	0.907	-0.35
sucD	0.539	0.458	0.245	0.03	0.526	0.278	0.403	0.286	-0.496
sufA	0.634	0.831	0.705	0.149	0.364	0.112	0.458	0.649	1.008
sufC	0.246	0.571	0.862	0.294	0.33	0.461	0.624	0.463	1.277
sufD	0.153	0.634	0.973	0.327	0.238	0.197	0.741	0.429	1.288
sufE	-0.408	-0.596	-0.141	-0.44	-0.366	-0.104	-0.167	-0.044	0.335
sufS	-0.243	-0.098	0.098	-0.208	-0.071	0.092	-0.02	-0.032	0.737
sugE	-0.647	-0.544	-0.177	-0.251	-0.24	0.18	-0.254	-0.31	-0.625
suhB	1.242	1.141	1.395	1.236	1.573	1.483	1.155	1.165	1.145
sulA	-1.121	-0.954	-0.725	-1.611	-1.011	-0.796	-1.193	-1.666	-0.24
sxy	-0.181	-0.661	-0.287	-0.179	-0.273	0.067	-0.309	0.04	0.293
syd	0.417	0.348	0.474	0.535	0.457	0.552	0.483	0.588	-0.301
symE	-0.963	-1.037	-0.762	-0.815	-0.876	-0.524	-0.885	-0.875	-0.037
tabA	1.095	0.87	0.816	0.924	0.914	0.883	0.878	1.019	-0.256
tadA	-1.239	-1.342	-0.857	-0.473	-0.728	-0.332	-0.797	-0.503	0.243
talA	0.231	0.27	0.295	0.354	0.392	0.168	0.652	0.572	-0.247
talB	1.774	1.717	1.663	1.64	2.156	1.746	1.968	1.815	-0.249
tam	-0.194	-0.151	-0.016	0	0.074	0.041	0.112	0.159	-0.062
tamA	-0.218	-0.517	-0.316	-0.501	-0.432	-0.404	-0.276	-0.15	0.363
tamB	-0.691	-0.817	-0.569	-0.651	-0.776	-0.488	-0.54	-0.597	0.431
tap	0.849	1.097	1.391	1.154	1.059	1.178	1.462	1.197	1.112
tar	2.157	2.49	2.724	2.509	2.468	2.652	2.799	2.553	-0.918
tas	1.221	0.976	1.159	0.971	1.187	1.036	1.256	1.117	-1.179
tatA	0.739	0.347	0.843	0.411	0.696	0.962	0.853	0.743	0.024
tatB	0.474	0.465	0.433	0.237	0.51	0.243	0.511	0.358	0.307
tatC	-0.083	-0.02	-0.1	0.057	0.053	0.135	0.02	-0.086	0.311
tatE	0.854	0.615	0.767	0.372	0.701	0.537	0.695	0.605	-0.106
tauA	-0.057	-0.093	-0.216	-0.178	-0.168	0.112	-0.3	-0.398	-0.683
tauB	-0.677	-0.485	-0.715	-0.548	-0.583	-0.589	-0.451	-0.68	0.042
tauC	-2.397	-1.722	-1.794	-1.946	-2.257	-1.684	-1.651	-1.763	-0.455
tauD	-1.562	-1.284	-0.947	-0.963	-1.197	-0.736	-0.835	-0.739	-0.367
tcdA	-0.516	-0.528	-0.836	-0.405	-0.427	-0.617	-0.668	-0.561	0.117
tdcC	-0.014	-0.013	0.096	0.152	0.179	0.08	0.369	0.287	0.072
tdcD	-0.245	-0.423	-0.301	-0.17	-0.177	-0.175	-0.067	0.047	0.644
tdcE	0.474	0.486	0.472	0.392	0.464	0.006	0.54	0.36	-0.371
tdh	-0.633	-0.74	-0.393	-0.605	-0.592	-0.544	-0.461	-0.496	-0.447
tdk	1.123	1.026	0.918	0.657	1.24	1.143	0.981	0.615	0.66
tehA	-0.309	-0.232	-0.151	0.034	0.035	0.18	0.064	0.023	-0.531
tehB	0.733	0.706	0.761	0.716	0.855	1.152	0.984	0.747	-0.026
tesA	0.121	-0.141	0.169	0.153	0.141	0.313	0.321	0.351	-0.395
tesB	0.283	0.009	0.393	0.537	0.23	0.231	0.352	0.642	-0.504
tfaD	-3.865	-4.122	-4.104	-3.373	-3.737	-3.418	-3.885	-3.382	-1.177
tfaE	-0.469	-0.436	-0.283	-0.34	-0.209	-0.22	-0.439	-0.443	0.433
tfaP	-0.456	-0.385	-0.23	-0.328	-0.152	-0.247	-0.29	-0.498	-0.189
tfaQ	-3.392	-3.455	-3.82	-3.268	-3.051	-3.206	-3.426	-3.133	-0.98
tfaR	-3.779	-3.926	-4.022	-3.635	-3.731	-3.268	-3.622	-3.017	-1.145
tfaS	-0.623	-0.673	-0.818	-0.57	-0.686	-0.324	-0.318	-0.631	0.137
tfaX	-0.758	-0.587	-0.579	-0.245	-0.554	-0.836	-0.652	-0.752	-0.17
tgt	1.202	1.229	1.381	1.425	1.407	1.602	1.65	1.462	0.549
thiB	1.309	1.284	1.516	1.104	1.372	1.15	1.578	1.428	0.188
thiC	0.836	0.784	0.994	0.935	0.815	0.894	1.212	1.086	-0.326
thiD	0.954	0.868	0.556	0.775	1.043	0.375	0.707	0.734	0.114
thiE	0.543	0.617	0.645	0.592	0.618	0.52	0.935	0.845	-0.476
thiF	0.438	0.505	0.697	0.301	0.4	0.333	0.76	0.363	-0.381
thiG	0.548	0.355	0.757	0.426	0.42	0.385	0.844	0.878	-0.337
thiI	0.354	0.223	0.386	0.191	0.334	0.366	0.347	0.313	0.444
thiK	0.35	0.336	0.469	0.497	0.567	0.536	0.54	0.683	0.076
thiL	-0.098	-0.074	-0.352	-0.314	-0.016	-0.064	-0.243	-0.396	0.418
thiM	1.386	1.464	1.24	1.261	1.64	1.022	1.471	1.275	0.257
thiP	-0.148	-0.167	-0.713	-0.089	0.014	0.314	-0.278	-0.306	0.437
thiQ	0.142	0.02	0.111	0.585	0.044	0.269	0.16	0.595	0.624
thrA	0.143	-0.012	0.018	-0.082	0.282	0.009	0.088	0.1	2.488
thrB	0.045	0.086	-0.057	-0.035	0.252	0.203	0.312	0.213	2.357
thrC	0.154	0.061	0.215	0.096	0.467	-0.028	0.21	0.167	1.698
thrL	0.849	0.787	0.46	0.385	0.793	0.586	0.617	0.419	1.031
thrS	-0.214	-0.191	-0.059	-0.048	-0.142	-0.335	0.175	-0.35	-0.229
thyA	0.116	0.077	0.252	0.348	0.265	0.235	0.302	0.375	0.825
tig	2.843	2.578	2.555	2	2.734	2.134	2.502	2.568	-0.578
tilS	-0.204	-0.151	-0.46	-0.287	-0.195	-0.145	-0.336	-0.348	-0.002
tktA	2.704	2.674	2.367	2.134	2.694	2.138	2.495	2.241	0.732
tktB	1.259	1.337	1.044	1.089	1.607	0.671	1.732	1.429	0.457
tldD	-0.618	-0.499	-0.325	-0.376	-0.384	-0.347	-0.233	-0.226	-0.472
tmcA	-0.586	-0.674	-0.526	-0.564	-0.591	-0.484	-0.324	-0.272	0.453
tmk	-0.013	-0.047	0.134	0.154	-0.131	-0.031	0.19	0.268	0.368
tmpR	-0.224	-0.254	-0.241	-0.316	-0.046	0.046	-0.104	-0.305	0.037
tnaA	-0.494	-0.643	-0.529	-0.482	2.569	2.805	2.834	2.972	4.985
tnaB	-1.142	-1.473	-1.358	-1.329	-0.586	-0.168	-0.377	-0.124	1.848
tolA	0.534	0.391	0.495	0.384	0.704	0.443	0.55	0.644	1.373
tolB	1.109	0.936	0.981	0.767	0.981	0.841	1.108	0.743	0.306
tolQ	0.791	0.799	0.782	0.755	0.822	0.951	0.687	0.869	0.61
tolR	0.877	0.628	0.682	0.541	0.778	0.448	0.564	0.445	0.587
tomB	-1.364	-1.579	-1.755	-1.252	-1.407	-1.169	-1.418	-1.297	-0.113
tonB	1.728	1.893	1.857	0.908	1.916	1.259	1.8	1.386	1.792
topA	1.319	1.303	1.224	1.158	1.421	1.24	1.297	1.195	-0.262
topB	-0.934	-0.866	-0.827	-0.753	-0.875	-0.428	-0.895	-0.707	-0.168
torD	-0.733	-0.514	-0.922	-0.31	-0.767	-0.655	-1.066	-1.02	-0.082
